,PLAYER_ID,def_2 Pointers_freq,def_3 Pointers_freq,def_Greater_Than_15_Ft_freq,def_Less_Than_10_Ft_freq,def_Less_Than_6_Ft_freq,def_2 Pointers_dfgm,def_3 Pointers_dfgm,def_Greater_Than_15_Ft_dfgm,def_Less_Than_10_Ft_dfgm,def_Less_Than_6_Ft_dfgm,def_2 Pointers_dfga,def_3 Pointers_dfga,def_Greater_Than_15_Ft_dfga,def_Less_Than_10_Ft_dfga,def_Less_Than_6_Ft_dfga,def_2 Pointers_plus_minus,def_3 Pointers_plus_minus,def_Greater_Than_15_Ft_plus_minus,def_Less_Than_10_Ft_plus_minus,def_Less_Than_6_Ft_plus_minus,Player,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
169,203960,0.625,0.375,0.493,0.485,0.426,1.68,0.82,1.18,1.27,1.05,3.86,2.32,3.05,3.0,2.64,-0.087,-0.014,0.014,-0.14800000000000002,-0.219,JaKarr Sampson,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,37.0,SF,0.154,0.6759999999999999,0.6,1.7,0.3,0.3,0.3,0.3,1.7,4.2
170,203991,0.8029999999999999,0.197,0.342,0.602,0.488,6.45,1.23,1.99,5.41,4.5,13.08,3.22,5.57,9.81,7.95,-0.023,0.016,-0.021,-0.016,-0.051,Clint Capela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,219.0,C,0.0,0.629,4.3,9.5,1.2,0.8,1.8,1.6,2.6,13.9
171,203992,0.5589999999999999,0.441,0.578,0.359,0.262,2.54,1.45,1.97,1.79,1.49,4.71,3.72,4.87,3.03,2.21,0.033,0.028,0.033,0.026,0.053,Bogdan Bogdanovic,13.0,12.0,60.0,33.0,18.0,1.0,0.0,2.0,1.0,36.0,1.0,2.0,4.0,0.0,12.0,3.0,12.0,18.0,23.0,56.0,SG,0.361,0.541,0.3,2.9,3.2,1.0,0.3,1.7,2.2,14.5
172,203998,0.75,0.25,0.313,0.594,0.438,1.22,0.11,0.11,1.11,1.0,2.67,0.89,1.11,2.11,1.56,-0.07400000000000001,-0.24,-0.264,-0.044,0.018000000000000002,Bruno Caboclo,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,21.0,SF,0.14300000000000002,0.5710000000000001,0.8,1.1,0.4,0.4,0.6,0.3,0.9,2.7
173,203999,0.8,0.2,0.339,0.589,0.462,7.66,1.18,2.3,6.01,5.04,13.05,3.27,5.54,9.61,7.54,0.062,0.005,0.042,0.05,0.043,Nikola Jokic,3.0,1.0,21.0,14.0,30.0,1.0,0.0,7.0,7.0,14.0,1.0,25.0,13.0,5.0,6.0,0.0,16.0,29.0,131.0,193.0,C,0.314,0.594,2.4,7.8,6.9,1.2,0.7,3.1,3.1,20.2
174,204020,0.6659999999999999,0.334,0.482,0.429,0.316,3.57,1.2,1.93,2.5,2.04,6.74,3.39,4.89,4.34,3.2,0.031,-0.008,0.015,0.023,0.03,Tyler Johnson,3.0,4.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,5.0,17.0,SG,0.289,0.466,0.3,1.4,1.6,0.4,0.3,0.8,1.4,5.7
175,204025,0.515,0.485,0.601,0.316,0.234,1.55,1.11,1.34,1.11,0.89,2.83,2.66,3.3,1.74,1.28,0.047,0.067,0.039,0.08199999999999999,0.084,Tim Frazier,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,11.0,PG,0.33299999999999996,0.375,0.3,0.9,3.4,0.5,0.1,1.3,1.6,3.6
176,204038,0.531,0.469,0.588,0.324,0.256,1.42,0.9,1.15,1.06,0.87,2.67,2.37,2.96,1.63,1.29,0.033,0.031,0.027000000000000003,0.09,0.062,Langston Galloway,38.0,31.0,27.0,26.0,9.0,1.0,0.0,2.0,5.0,19.0,0.0,2.0,6.0,1.0,5.0,0.0,2.0,11.0,21.0,47.0,SG,0.39899999999999997,0.493,0.5,1.8,1.5,0.7,0.2,0.6,1.5,10.3
177,204060,0.605,0.395,0.595,0.294,0.202,2.54,1.32,1.98,1.5,1.26,5.27,3.44,5.18,2.56,1.76,-0.024,0.017,0.006,0.019,0.092,Joe Ingles,10.0,13.0,28.0,48.0,22.0,1.0,0.0,1.0,0.0,9.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,9.0,17.0,60.0,SF,0.397,0.516,0.4,3.6,5.2,0.9,0.1,1.9,2.1,9.8
178,204456,0.6,0.4,0.612,0.274,0.163,1.7,1.01,1.5,0.93,0.68,4.18,2.78,4.26,1.91,1.14,-0.078,0.0,-0.02,-0.047,0.003,TJ McConnell,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,18.0,2.0,11.0,1.0,4.0,23.0,36.0,80.0,PG,0.33299999999999996,0.524,0.5,2.1,5.0,0.7,0.2,1.4,1.1,6.5
179,1626143,0.826,0.174,0.297,0.564,0.39,3.11,0.52,0.89,2.15,1.59,5.96,1.26,2.15,4.07,2.81,-0.004,0.061,0.042,-0.042,-0.049,Jahlil Okafor,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,67.0,C,0.5,0.613,1.6,2.6,1.3,0.3,0.7,1.3,2.3,7.6
180,1626144,0.5760000000000001,0.424,0.579,0.369,0.287,1.92,1.1,1.53,1.39,1.15,3.54,2.61,3.56,2.27,1.76,0.045,0.058,0.054000000000000006,0.058,0.047,Emmanuel Mudiay,4.0,3.0,12.0,5.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,3.0,4.0,2.0,0.0,5.0,29.0,13.0,50.0,PG,0.355,0.512,0.4,2.0,2.2,0.4,0.2,1.4,1.3,7.3
181,1626145,0.563,0.4370000000000001,0.588,0.305,0.2,1.8,0.88,1.26,1.11,0.83,3.22,2.5,3.37,1.74,1.15,0.07400000000000001,-0.004,0.005,0.093,0.122,Tyus Jones,6.0,5.0,17.0,11.0,7.0,1.0,0.0,1.0,1.0,11.0,2.0,2.0,4.0,4.0,9.0,0.0,4.0,34.0,34.0,52.0,PG,0.379,0.4920000000000001,0.1,1.4,4.4,0.9,0.1,0.8,0.7,7.4
182,1626147,0.557,0.443,0.608,0.31,0.253,1.15,0.79,1.06,0.76,0.7,2.67,2.12,2.91,1.48,1.21,-0.07,0.018000000000000002,-0.002,-0.043,-0.03,Justin Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,0.0,0.33299999999999996,0.0,0.7,0.0,0.0,0.3,0.0,0.7,1.0
183,1626149,0.705,0.295,0.45,0.489,0.354,3.01,0.86,1.47,2.19,1.73,6.03,2.52,3.85,4.18,3.03,-0.017,-0.012,0.01,-0.04,-0.047,Montrezl Harrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,65.0,393.0,C,0.0,0.593,2.6,4.5,1.7,0.6,1.1,1.7,2.3,18.6
184,1626153,0.682,0.318,0.473,0.402,0.29100000000000004,2.16,0.64,0.97,1.52,1.27,4.48,2.09,3.1,2.64,1.91,-0.008,-0.051,-0.056,0.029,0.062,Delon Wright,6.0,8.0,14.0,13.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,104.0,SG,0.385,0.508,1.0,3.0,3.4,1.2,0.3,1.0,1.3,7.3
185,1626156,0.672,0.328,0.521,0.38,0.273,2.69,1.08,1.67,1.77,1.52,5.08,2.48,3.94,2.88,2.06,0.03,0.085,0.053,0.059,0.128,DAngelo Russell,6.0,9.0,55.0,44.0,31.0,13.0,0.0,2.0,7.0,38.0,0.0,5.0,8.0,9.0,10.0,1.0,23.0,39.0,30.0,54.0,PG,0.3670000000000001,0.48700000000000004,0.4,3.6,6.3,1.1,0.3,3.3,1.9,23.1
186,1626157,0.7959999999999999,0.204,0.35700000000000004,0.575,0.452,6.52,1.26,2.16,5.15,4.37,12.51,3.21,5.61,9.04,7.1,0.001,0.03,0.006999999999999999,-0.001,-0.004,KarlAnthony Towns,8.0,5.0,37.0,16.0,47.0,1.0,0.0,1.0,0.0,14.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,30.0,158.0,C,0.41200000000000003,0.586,2.7,8.1,4.4,0.9,1.2,3.1,3.3,26.5
187,1626158,0.748,0.252,0.388,0.539,0.43,2.61,0.63,1.0,2.04,1.76,5.37,1.8,2.78,3.87,3.09,-0.031,-0.002,-0.011,-0.04,-0.054000000000000006,Richaun Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,24.0,30.0,148.0,C,0.0,0.654,3.0,5.3,1.0,1.0,1.4,1.3,3.9,12.8
188,1626159,0.634,0.366,0.513,0.414,0.306,3.12,0.97,1.69,2.19,1.76,6.03,3.48,4.88,3.94,2.91,0.015,-0.083,-0.027000000000000003,-0.008,-0.012,Justise Winslow,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,7.0,26.0,SF,0.222,0.431,1.5,5.2,4.0,0.6,0.5,2.2,3.5,11.3
189,1626161,0.67,0.33,0.464,0.47,0.362,3.49,1.4,1.9,2.7,2.27,7.14,3.52,4.95,5.01,3.86,-0.042,0.039,0.016,-0.041,-0.04,Willie CauleyStein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,4.0,5.0,21.0,138.0,C,0.0,0.581,1.6,4.3,1.3,0.9,1.1,0.7,2.2,7.2
190,1626162,0.5770000000000001,0.423,0.5670000000000001,0.375,0.311,2.73,1.28,1.75,2.05,1.81,4.77,3.49,4.68,3.1,2.57,0.071,0.008,0.006,0.105,0.096,Kelly Oubre Jr,9.0,21.0,27.0,31.0,20.0,0.0,0.0,1.0,4.0,17.0,2.0,3.0,7.0,0.0,1.0,4.0,4.0,23.0,38.0,173.0,SF,0.35200000000000004,0.511,1.2,5.3,1.5,1.3,0.7,1.5,3.4,18.7
191,1626163,0.654,0.34600000000000003,0.514,0.421,0.311,3.35,1.42,2.1,2.36,1.86,6.28,3.32,4.94,4.04,2.99,0.026,0.062,0.048,0.029,0.011,Frank Kaminsky,1.0,2.0,11.0,7.0,18.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,22.0,54.0,C,0.348,0.527,0.9,4.0,2.2,0.4,0.3,1.0,2.2,11.0
192,1626164,0.5720000000000001,0.428,0.584,0.336,0.257,3.15,1.78,2.41,2.24,1.85,6.15,4.59,6.28,3.61,2.76,0.014,0.028,0.01,0.068,0.07,Devin Booker,10.0,4.0,54.0,30.0,26.0,2.0,0.0,4.0,3.0,31.0,0.0,25.0,27.0,10.0,17.0,1.0,21.0,59.0,38.0,200.0,SG,0.36,0.544,0.4,3.7,6.6,0.7,0.3,3.9,3.0,26.1
193,1626167,0.83,0.17,0.275,0.677,0.556,5.86,0.83,1.45,5.05,4.42,11.51,2.35,3.82,9.38,7.71,-0.014,-0.006999999999999999,0.005,-0.03,-0.045,Myles Turner,5.0,7.0,23.0,14.0,25.0,3.0,0.0,2.0,1.0,15.0,1.0,13.0,6.0,1.0,2.0,0.0,4.0,13.0,24.0,86.0,C,0.336,0.542,1.3,5.3,1.1,0.8,2.2,1.2,2.5,11.8
194,1626168,0.7070000000000001,0.293,0.421,0.524,0.419,3.0,0.85,1.21,2.4,2.15,6.04,2.51,3.6,4.48,3.58,-0.019,-0.005,-0.026,-0.027000000000000003,-0.012,Trey Lyles,10.0,13.0,18.0,14.0,9.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,7.0,8.0,59.0,PF,0.387,0.503,1.1,4.6,1.1,0.4,0.4,0.6,1.6,6.4
195,1626169,0.602,0.398,0.569,0.35700000000000004,0.259,2.45,1.19,1.72,1.67,1.36,4.84,3.2,4.58,2.87,2.09,-0.01,0.012,0.006,0.003,0.025,Stanley Johnson,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,PF,0.154,0.33299999999999996,0.2,1.0,0.4,0.2,0.1,0.4,0.5,1.2
196,1626171,0.691,0.309,0.4320000000000001,0.496,0.417,3.03,0.82,1.22,2.36,2.04,5.33,2.39,3.33,3.83,3.22,0.051,-0.02,-0.008,0.05,0.02,Bobby Portis,12.0,4.0,7.0,24.0,19.0,0.0,0.0,5.0,6.0,7.0,3.0,7.0,7.0,1.0,5.0,2.0,9.0,22.0,36.0,90.0,C,0.358,0.493,1.2,3.9,1.5,0.5,0.3,1.1,1.7,10.1
197,1626172,0.711,0.289,0.465,0.472,0.35,2.32,0.84,1.23,1.74,1.4,5.47,2.23,3.58,3.63,2.69,-0.087,0.023,-0.02,-0.087,-0.092,Kevon Looney,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,C,0.071,0.431,1.4,1.9,1.0,0.6,0.3,0.6,1.7,3.4
198,1626178,0.769,0.231,0.404,0.493,0.363,4.38,0.91,1.71,3.09,2.47,8.39,2.52,4.41,5.38,3.95,0.011,0.0,0.014,0.006,0.005,Rondae HollisJefferson,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,7.0,119.0,SF,0.11800000000000001,0.493,2.0,2.9,1.7,0.8,0.4,0.9,2.0,7.2
199,1626179,0.578,0.422,0.603,0.29100000000000004,0.206,2.06,1.13,1.61,1.34,1.09,4.4,3.22,4.6,2.22,1.57,-0.025,-0.015,-0.027000000000000003,0.047,0.08,Terry Rozier,23.0,14.0,58.0,56.0,19.0,2.0,0.0,1.0,1.0,37.0,1.0,6.0,5.0,1.0,5.0,2.0,13.0,26.0,34.0,125.0,PG,0.40700000000000003,0.436,0.8,3.6,4.1,1.0,0.2,2.2,2.0,18.0
200,1626181,0.613,0.387,0.565,0.343,0.251,1.26,0.62,0.91,0.88,0.66,2.55,1.62,2.35,1.43,1.05,-0.001,0.019,0.01,0.05,0.016,Norman Powell,22.0,12.0,23.0,20.0,16.0,1.0,0.0,2.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,17.0,132.0,SG,0.39799999999999996,0.589,0.5,3.1,1.8,1.3,0.4,1.5,2.1,16.4
201,1626188,0.631,0.369,0.5579999999999999,0.335,0.209,2.34,1.03,1.45,1.55,1.24,4.48,2.62,3.97,2.38,1.48,0.035,0.062,0.004,0.111,0.24,Quinn Cook,6.0,1.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,3.0,1.0,4.0,4.0,7.0,22.0,PG,0.379,0.47700000000000004,0.2,0.9,1.1,0.3,0.0,0.7,0.6,4.8
202,1626192,0.635,0.365,0.578,0.32299999999999995,0.187,1.73,0.85,1.3,1.06,0.68,3.98,2.28,3.62,2.02,1.17,-0.065,0.008,-0.018000000000000002,-0.038,-0.045,Pat Connaughton,1.0,5.0,15.0,11.0,11.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,SG,0.321,0.605,0.9,3.3,1.6,0.3,0.5,0.8,1.0,5.1
203,1626196,0.6409999999999999,0.359,0.536,0.374,0.264,3.06,1.63,2.29,2.05,1.68,7.23,4.05,6.05,4.22,2.97,-0.07200000000000001,0.035,0.0,-0.066,-0.042,Josh Richardson,8.0,1.0,25.0,19.0,15.0,2.0,0.0,1.0,2.0,19.0,0.0,0.0,2.0,8.0,13.0,0.0,29.0,24.0,22.0,65.0,SG,0.327,0.489,0.8,2.6,3.1,0.9,0.7,1.9,2.5,13.8
204,1626203,0.606,0.394,0.5579999999999999,0.334,0.233,1.63,0.81,1.12,1.12,0.86,3.25,2.12,3.0,1.8,1.25,0.004,0.022,0.0,0.078,0.098,Treveon Graham,3.0,5.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,35.0,SG,0.275,0.44299999999999995,0.9,1.8,0.8,0.4,0.1,0.5,1.9,4.4
205,1626204,0.755,0.245,0.383,0.541,0.406,3.78,0.8,1.34,2.95,2.52,7.11,2.31,3.61,5.09,3.83,0.011,-0.011,0.0,0.008,0.033,Larry Nance Jr,7.0,11.0,17.0,14.0,7.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,6.0,17.0,131.0,C,0.35200000000000004,0.636,1.9,5.4,2.2,1.0,0.4,1.1,1.6,10.1
206,1626209,0.645,0.355,0.532,0.405,0.311,2.9,1.11,1.66,2.14,1.78,5.64,3.11,4.66,3.55,2.73,0.006999999999999999,0.0,-0.014,0.039,0.036000000000000004,Mario Hezonja,1.0,2.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,12.0,39.0,PF,0.32799999999999996,0.48,0.6,2.9,0.9,0.6,0.2,0.8,2.0,4.8
207,1626220,0.624,0.376,0.561,0.338,0.262,1.67,0.67,1.02,1.14,0.97,3.58,2.16,3.22,1.94,1.5,-0.034,-0.052000000000000005,-0.06,0.03,0.035,Royce ONeale,14.0,17.0,25.0,19.0,7.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,49.0,PF,0.389,0.536,0.3,5.0,2.5,0.7,0.4,0.8,2.8,6.3
208,1626224,0.608,0.392,0.547,0.366,0.272,1.42,0.65,0.94,0.98,0.77,2.94,1.9,2.65,1.77,1.31,-0.014,-0.016,-0.013,0.002,-0.014,Cedi Osman,13.0,18.0,41.0,40.0,9.0,2.0,0.0,0.0,0.0,11.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,7.0,20.0,103.0,SF,0.38299999999999995,0.4970000000000001,0.6,3.0,2.4,0.8,0.2,1.4,2.5,11.0
209,1626246,0.888,0.112,0.382,0.52,0.414,2.0,0.15,0.82,1.21,1.06,4.09,0.52,1.76,2.39,1.91,-0.045,0.005,0.102,-0.073,-0.07,Boban Marjanovic,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,18.0,63.0,C,0.267,0.5820000000000001,1.4,2.7,0.4,0.2,0.2,0.7,1.3,6.3
210,1626259,0.581,0.419,0.6509999999999999,0.302,0.256,1.25,0.25,0.67,0.75,0.75,2.08,1.5,2.33,1.08,0.92,0.103,-0.183,-0.087,0.122,0.196,Malcolm Miller,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SF,0.316,0.4,0.0,0.5,0.3,0.2,0.1,0.1,0.5,0.9
211,1627732,0.596,0.404,0.586,0.331,0.222,3.36,1.43,2.36,1.95,1.43,6.89,4.68,6.78,3.83,2.56,-0.02,-0.055,-0.027000000000000003,-0.059,-0.065,Ben Simmons,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,52.0,301.0,PG,0.33299999999999996,0.588,2.0,5.8,8.2,2.1,0.6,3.6,3.2,16.7
212,1627733,0.672,0.328,0.469,0.47,0.361,4.15,1.53,2.39,2.99,2.48,8.16,3.99,5.7,5.71,4.39,-0.008,0.02,0.046,-0.048,-0.057,Dragan Bender,2.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,19.0,SF,0.349,0.531,1.0,3.6,1.8,0.3,0.6,1.3,2.6,6.7
213,1627734,0.812,0.188,0.305,0.632,0.506,4.38,0.7,1.16,3.58,3.08,8.77,2.03,3.3,6.82,5.46,-0.019,-0.017,-0.024,-0.04,-0.051,Domantas Sabonis,1.0,0.0,9.0,3.0,4.0,0.0,0.0,2.0,0.0,9.0,2.0,2.0,3.0,5.0,2.0,2.0,35.0,15.0,51.0,315.0,C,0.254,0.565,3.0,9.4,5.0,0.8,0.5,2.7,3.1,18.5
214,1627736,0.659,0.341,0.504,0.457,0.341,0.98,0.42,0.63,0.67,0.58,1.98,1.02,1.51,1.37,1.02,-0.003,0.045,0.042,-0.058,-0.024,Malik Beasley,15.0,10.0,33.0,24.0,24.0,1.0,0.0,2.0,1.0,22.0,1.0,5.0,8.0,3.0,2.0,0.0,5.0,11.0,11.0,69.0,SG,0.38799999999999996,0.465,0.3,2.4,1.4,0.7,0.1,1.0,1.4,11.2
215,1627737,0.713,0.287,0.42,0.534,0.412,3.5,1.15,1.63,2.83,2.35,7.13,2.86,4.19,5.33,4.11,-0.022,0.048,0.015,-0.036000000000000004,-0.045,Marquese Chriss,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,171.0,PF,0.205,0.584,1.9,4.3,1.9,0.7,1.1,1.3,2.1,9.3
216,1627739,0.561,0.439,0.575,0.354,0.27,3.24,1.84,2.45,2.35,2.02,6.16,4.82,6.31,3.88,2.96,0.03,0.017,0.011,0.052000000000000005,0.07200000000000001,Kris Dunn,4.0,4.0,7.0,10.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,21.0,93.0,PG,0.259,0.535,0.5,3.2,3.4,2.0,0.3,1.3,3.1,7.3
217,1627740,0.626,0.374,0.463,0.469,0.34700000000000003,1.8,0.67,0.87,1.47,1.17,3.07,1.83,2.27,2.3,1.7,0.066,0.021,0.025,0.068,0.083,Henry Ellenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,0.0,0.33299999999999996,0.4,0.8,0.2,0.0,0.0,0.0,0.2,0.4
218,1627741,0.615,0.385,0.535,0.398,0.304,3.16,1.22,1.84,2.25,1.96,5.63,3.53,4.9,3.65,2.78,0.061,-0.023,0.0,0.06,0.092,Buddy Hield,33.0,21.0,93.0,57.0,39.0,1.0,0.0,5.0,5.0,54.0,0.0,8.0,5.0,12.0,8.0,1.0,19.0,16.0,15.0,107.0,SG,0.395,0.47700000000000004,0.9,3.9,3.1,0.9,0.3,2.3,2.3,19.8
219,1627742,0.5710000000000001,0.429,0.5870000000000001,0.35200000000000004,0.284,3.26,1.46,2.11,2.33,2.05,6.25,4.68,6.42,3.84,3.11,0.015,-0.047,-0.043,0.042,0.046,Brandon Ingram,23.0,18.0,40.0,36.0,19.0,0.0,0.0,5.0,0.0,25.0,0.0,20.0,14.0,6.0,10.0,0.0,17.0,39.0,27.0,186.0,PF,0.387,0.509,0.9,5.4,4.3,1.0,0.7,3.1,2.9,24.3
220,1627745,0.805,0.195,0.293,0.634,0.512,1.23,0.31,0.38,1.0,0.92,2.54,0.62,0.92,2.0,1.62,-0.02,0.14400000000000002,0.032,-0.047,-0.017,Damian Jones,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,115.0,C,0.222,0.7040000000000001,1.3,2.4,0.6,0.5,0.7,0.5,2.7,5.6
221,1627747,0.631,0.369,0.585,0.327,0.244,3.15,1.53,2.43,1.91,1.54,6.13,3.59,5.69,3.18,2.37,0.014,0.061,0.044,0.042,0.031,Caris LeVert,8.0,4.0,30.0,13.0,17.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,33.0,31.0,99.0,SG,0.381,0.429,1.0,3.1,4.1,1.1,0.2,2.5,1.8,17.7
222,1627748,0.8340000000000001,0.166,0.27,0.6829999999999999,0.579,3.93,0.58,0.94,3.38,2.94,7.34,1.46,2.38,6.01,5.1,0.014,0.035,0.019,-0.008,-0.042,Thon Maker,5.0,5.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,50.0,C,0.344,0.55,0.9,1.9,0.7,0.4,0.7,0.8,1.7,4.7
223,1627749,0.645,0.355,0.495,0.417,0.313,2.97,1.21,1.76,2.09,1.74,5.6,3.08,4.29,3.62,2.72,0.021,0.036000000000000004,0.037000000000000005,0.01,0.02,Dejounte Murray,6.0,6.0,11.0,7.0,4.0,0.0,0.0,3.0,2.0,8.0,0.0,12.0,7.0,10.0,8.0,0.0,20.0,28.0,21.0,105.0,PG,0.37799999999999995,0.494,1.2,4.6,4.1,1.7,0.3,1.9,2.2,10.7
224,1627750,0.618,0.382,0.5329999999999999,0.363,0.278,3.74,1.59,2.29,2.5,2.09,6.5,4.03,5.61,3.83,2.93,0.078,0.032,0.032,0.102,0.109,Jamal Murray,7.0,6.0,46.0,21.0,22.0,2.0,0.0,3.0,0.0,31.0,1.0,13.0,7.0,8.0,10.0,2.0,34.0,34.0,34.0,116.0,PG,0.345,0.517,0.8,3.2,4.8,1.2,0.3,2.3,1.8,18.8
225,1627751,0.848,0.152,0.248,0.684,0.527,4.26,0.6,0.96,3.55,2.91,9.15,1.63,2.67,7.38,5.68,-0.049,0.011,-0.011,-0.081,-0.097,Jakob Poeltl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,18.0,103.0,C,0.0,0.619,1.8,3.6,1.8,0.5,1.4,0.8,1.7,5.3
226,1627752,0.627,0.373,0.54,0.375,0.302,3.46,1.26,2.11,2.23,1.94,6.26,3.73,5.4,3.74,3.01,0.034,-0.026,0.016,0.02,0.013,Taurean Prince,20.0,24.0,35.0,38.0,26.0,1.0,0.0,4.0,2.0,21.0,1.0,2.0,3.0,0.0,1.0,0.0,7.0,12.0,20.0,81.0,SF,0.33899999999999997,0.429,0.8,5.2,1.8,0.9,0.4,2.0,2.5,12.1
227,1627756,0.531,0.469,0.601,0.34700000000000003,0.277,2.82,1.57,2.09,2.08,1.75,4.89,4.32,5.54,3.2,2.55,0.065,0.002,0.005,0.075,0.057,Denzel Valentine,4.0,5.0,15.0,9.0,9.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,17.0,13.0,6.0,SF,0.336,0.51,0.3,1.8,1.2,0.7,0.2,0.7,1.4,6.8
