,Player,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
0,A.C. Green,PF,0.125,0.45099999999999996,1.65,3.25,0.75,0.5,0.15000000000000002,0.55,1.5,4.75
1,A.J. Bramlett,C,,0.19,1.5,1.3,0.0,0.1,0.0,0.4,1.6,1.0
2,A.J. Guyton,PG,0.255,0.254,0.19999999999999998,0.5,1.5666666666666664,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.5333333333333333,3.8000000000000003
3,A.J. Hammons,C,0.5,0.375,0.4,1.3,0.2,0.0,0.6,0.5,1.0,2.2
4,A.J. Price,PG,0.24288888888888888,0.44466666666666665,0.22222222222222227,1.0333333333333334,1.8999999999999997,0.3666666666666667,0.022222222222222223,0.6999999999999998,0.7666666666666668,5.088888888888889
5,Aaron Brooks,PG,0.3545,0.4376875,0.37500000000000006,1.1375000000000002,2.86875,0.5375,0.14375000000000004,1.4500000000000002,1.7812499999999998,8.643749999999999
6,Aaron Gordon,PF,0.30683333333333335,0.5078333333333334,1.5833333333333333,4.766666666666667,2.3166666666666664,0.7666666666666667,0.6333333333333333,1.3666666666666665,2.016666666666667,12.516666666666667
7,Aaron Gray,C,0.0,0.5105454545454545,1.2363636363636363,2.1090909090909093,0.6454545454545454,0.2545454545454545,0.22727272727272727,0.7545454545454544,1.9272727272727272,2.8818181818181823
8,Aaron Harrison,SG,0.16966666666666666,0.20233333333333334,0.20000000000000004,1.1,0.6333333333333333,0.43333333333333335,0.06666666666666667,0.16666666666666666,1.3,2.6
9,Aaron Holiday,PG,0.36649999999999994,0.4375,0.25,1.5499999999999998,2.5,0.6000000000000001,0.25,1.05,1.6,7.65
10,Aaron Jackson,PG,0.25,0.4,2.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0
11,Aaron McKie,SG,0.309,0.47412499999999996,0.4375,2.6374999999999997,2.6624999999999996,1.0125000000000002,0.1625,1.2750000000000001,1.7375,6.8625
12,Aaron Miles,PG,,0.33299999999999996,0.0,0.7,1.3,0.2,0.1,0.6,0.7,0.8
13,Aaron Williams,C,0.055499999999999994,0.498076923076923,1.146153846153846,2.138461538461539,0.5384615384615385,0.3384615384615385,0.5615384615384615,0.7461538461538461,2.353846153846154,4.5538461538461545
14,Abdel Nader,SF,0.34833333333333333,0.4546666666666667,0.26666666666666666,1.5,0.5,0.3333333333333333,0.26666666666666666,0.6333333333333334,1.1333333333333333,4.333333333333333
15,Acie Law,PG,0.20688888888888887,0.4626666666666667,0.15555555555555556,0.7111111111111111,1.3666666666666665,0.48888888888888893,0.022222222222222223,0.7111111111111111,0.8999999999999999,3.922222222222222
16,Adam Harrington,SG,0.3513333333333333,0.2693333333333333,0.10000000000000002,0.46666666666666673,0.8333333333333334,0.13333333333333333,0.06666666666666667,0.10000000000000002,0.5333333333333333,1.866666666666667
17,Adam Keefe,PF,0.16649999999999998,0.4075,1.0,1.65,0.5,0.35,0.25,0.6499999999999999,1.5,2.35
18,Adam Mokoka,SG,0.4,0.462,0.6,0.3,0.4,0.4,0.0,0.2,1.5,2.9
19,Adam Morrison,SF,0.299,0.3888,0.4,1.26,0.96,0.18,0.08,0.74,1.3,4.8
20,Admiral Schofield,SF,0.298,0.5710000000000001,0.2,1.0,0.5,0.3,0.1,0.3,1.5,3.1
21,Adonal Foyle,C,0.0,0.514909090909091,1.5083333333333335,2.575,0.39166666666666666,0.26666666666666666,1.4083333333333334,0.6583333333333333,1.7749999999999997,3.4500000000000006
22,Adonis Thomas,SF,0.2333333333333333,0.5743333333333334,0.0,0.43333333333333335,0.5,0.0,0.0,0.2333333333333333,1.1666666666666667,2.533333333333333
23,Adreian Payne,PF,0.2306666666666667,0.4675,0.7833333333333332,2.15,0.48333333333333334,0.43333333333333335,0.20000000000000004,0.7333333333333334,1.9166666666666667,4.3
24,Adrian Griffin,SG,0.236875,0.4122727272727273,0.9272727272727274,1.7454545454545458,1.1454545454545455,0.7545454545454546,0.11818181818181818,0.6181818181818182,1.5,3.2363636363636363
25,Al Harrington,PF,0.33,0.46421052631578946,1.5052631578947366,4.0,1.6473684210526316,0.8842105263157896,0.23684210526315788,1.8526315789473682,3.0842105263157893,13.636842105263156
26,Al Horford,C,0.3457692307692308,0.5438461538461539,2.115384615384615,6.038461538461538,3.238461538461538,0.8307692307692308,1.2076923076923078,1.5846153846153848,2.223076923076923,14.03076923076923
27,Al Jefferson,C,0.08066666666666668,0.5043571428571428,2.15,5.985714285714287,1.4285714285714288,0.6642857142857144,1.1714285714285713,1.2642857142857142,2.5285714285714285,15.207142857142856
28,Al Thornton,SF,0.245375,0.47875000000000006,1.2,2.6,1.0875,0.5874999999999999,0.4125,1.2874999999999999,2.4625,10.375
29,Al-Farouq Aminu,SF,0.3001,0.4514,1.3800000000000001,4.6,1.23,0.95,0.55,1.1900000000000002,1.8400000000000003,7.359999999999999
30,Alan Anderson,SF,0.339875,0.4495,0.41250000000000003,1.5625,1.1,0.43749999999999994,0.08750000000000001,0.8625,1.7875,6.8
31,Alan Henderson,PF,0.22000000000000003,0.506375,1.9,2.4375,0.45,0.4375,0.42500000000000004,0.8375,1.6625,5.887499999999999
32,Alan Williams,PF,0.0,0.49800000000000005,1.2,3.35,0.8,0.5499999999999999,0.35,0.75,1.8,4.475
33,Alando Tucker,SF,0.221,0.46080000000000004,0.5,0.41999999999999993,0.25999999999999995,0.04,0.04,0.3,0.4,3.5200000000000005
34,Alec Burks,SG,0.33357142857142863,0.4490714285714285,0.5642857142857143,2.742857142857143,1.8857142857142857,0.65,0.20000000000000004,1.1857142857142855,1.65,10.157142857142857
35,Alec Peters,PF,0.31,0.625,0.4,1.5,0.6,0.1,0.1,0.2,0.7,4.1
36,Aleksandar Radojević,C,,0.30100000000000005,0.75,1.8,0.4,0.35,0.25,1.5,2.2,1.95
37,Alen Smailagić,PF,0.231,0.63,0.7,1.2,0.9,0.2,0.3,0.8,1.0,4.2
38,Alex Acker,SG,0.247,0.41075000000000006,0.22499999999999998,0.625,0.5,0.22499999999999998,0.125,0.375,0.42500000000000004,2.375
39,Alex Caruso,PG,0.379,0.4696666666666667,0.4666666666666666,1.6666666666666667,2.3000000000000003,0.8666666666666667,0.3333333333333333,1.2,1.7,6.066666666666666
40,Alex Garcia,SG,0.278,0.2625,0.45,0.5,1.15,0.75,0.05,0.75,0.95,3.5
41,Alex Kirk,C,,0.25,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.8
42,Alex Len,C,0.2745714285714286,0.5394444444444445,2.0444444444444443,4.066666666666666,0.8222222222222222,0.3888888888888889,0.9888888888888889,1.1666666666666665,2.5000000000000004,7.611111111111111
43,Alex Poythress,PF,0.357,0.5146666666666667,1.1666666666666667,1.8666666666666665,0.5666666666666668,0.26666666666666666,0.26666666666666666,0.39999999999999997,1.7,5.599999999999999
44,Alex Scales,SG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Alex Stepheson,PF,,0.547,2.4,1.1333333333333335,0.26666666666666666,0.13333333333333333,0.6333333333333334,0.0,1.5,2.766666666666667
46,Alexander Johnson,PF,,0.5129999999999999,0.75,1.8,0.3,0.35,0.4,0.9,2.0999999999999996,4.300000000000001
47,Alexey Shved,SG,0.32149999999999995,0.4083333333333334,0.4666666666666666,1.5499999999999998,2.3166666666666664,0.6,0.20000000000000004,1.1833333333333333,1.0333333333333332,8.466666666666667
48,Alexis Ajinça,C,0.15928571428571428,0.4787777777777778,0.8555555555555556,2.144444444444444,0.34444444444444444,0.3111111111111111,0.5444444444444445,0.6444444444444445,1.9555555555555557,4.4
49,Alfonzo McKinnie,SF,0.30133333333333334,0.6586666666666666,0.7000000000000001,1.5333333333333332,0.3,0.3333333333333333,0.16666666666666666,0.43333333333333335,1.4333333333333333,3.6
50,Alize Johnson,SF,0.5,0.3405,0.4,0.9500000000000001,0.15000000000000002,0.05,0.1,0.1,0.5,1.15
