PLAYER_ID,def_2 Pointers_freq,def_3 Pointers_freq,def_Greater_Than_15_Ft_freq,def_Less_Than_10_Ft_freq,def_Less_Than_6_Ft_freq,def_2 Pointers_dfgm,def_3 Pointers_dfgm,def_Greater_Than_15_Ft_dfgm,def_Less_Than_10_Ft_dfgm,def_Less_Than_6_Ft_dfgm,def_2 Pointers_dfga,def_3 Pointers_dfga,def_Greater_Than_15_Ft_dfga,def_Less_Than_10_Ft_dfga,def_Less_Than_6_Ft_dfga,def_2 Pointers_plus_minus,def_3 Pointers_plus_minus,def_Greater_Than_15_Ft_plus_minus,def_Less_Than_10_Ft_plus_minus,def_Less_Than_6_Ft_plus_minus
202322,0.6559999999999999,0.344,0.511,0.391,0.31,3.32,1.17,1.76,2.29,2.1,7.17,3.76,5.59,4.27,3.39,-0.04,-0.049,-0.06,-0.021,0.008
202323,0.624,0.376,0.56,0.326,0.228,2.59,1.14,1.9,1.5,1.1,5.35,3.22,4.79,2.79,1.95,-0.02,-0.012,0.019,-0.024,-0.045
202324,0.779,0.221,0.373,0.5479999999999999,0.43700000000000006,4.32,0.96,1.61,3.27,2.73,9.35,2.65,4.48,6.57,5.25,-0.055999999999999994,0.002,-0.013000000000000001,-0.07200000000000001,-0.10400000000000001
202325,0.65,0.35,0.494,0.44,0.348,2.77,1.17,1.62,2.14,1.89,5.39,2.9,4.1,3.65,2.89,0.002,0.034,0.018000000000000002,0.017,0.034
202326,0.8170000000000001,0.183,0.335,0.596,0.45799999999999996,6.81,1.23,2.31,5.19,4.5,13.69,3.06,5.6,9.98,7.67,-0.022000000000000002,0.04,0.033,-0.046,-0.027999999999999997
202327,0.7959999999999999,0.204,0.324,0.623,0.494,2.43,0.39,0.7,2.0,1.67,5.23,1.34,2.13,4.1,3.25,-0.046,-0.052000000000000005,-0.023,-0.068,-0.09
202328,0.884,0.11599999999999999,0.249,0.6859999999999999,0.57,4.62,0.32,0.94,3.7,3.32,8.38,1.1,2.36,6.5,5.4,0.035,-0.047,0.028999999999999998,0.002,-0.002
202329,0.6890000000000001,0.311,0.457,0.475,0.361,3.99,1.25,2.03,2.88,2.34,8.03,3.62,5.32,5.53,4.21,-0.028999999999999998,-0.018000000000000002,0.006,-0.059000000000000004,-0.07400000000000001
202330,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.527,0.0,0.0,0.455,0.368
202331,0.5820000000000001,0.418,0.534,0.4,0.324,4.04,2.03,2.55,3.18,2.78,7.15,5.13,6.56,4.91,3.97,0.046,0.027999999999999997,0.01,0.07200000000000001,0.07
202332,0.667,0.33299999999999996,0.5,0.444,0.278,0.75,0.17,0.33,0.5,0.33,1.0,0.5,0.75,0.67,0.42,0.237,-0.043,0.111,0.21,0.153
202334,0.843,0.157,0.27399999999999997,0.6609999999999999,0.509,3.38,0.51,0.88,2.78,2.3,6.82,1.27,2.22,5.35,4.12,-0.028999999999999998,0.043,0.023,-0.049,-0.06
202335,0.708,0.292,0.43799999999999994,0.489,0.361,2.09,0.64,1.04,1.58,1.32,4.1,1.69,2.54,2.83,2.09,-0.004,0.018000000000000002,0.04,-0.006999999999999999,0.016
202337,0.652,0.348,0.488,0.447,0.345,2.51,0.87,1.32,1.85,1.53,4.47,2.38,3.34,3.06,2.36,0.059000000000000004,0.013000000000000001,0.035,0.043,0.039
202339,0.579,0.42100000000000004,0.555,0.361,0.281,2.82,1.7,2.11,2.08,1.77,5.86,4.26,5.62,3.66,2.85,-0.017,0.037000000000000005,0.0,0.016,0.013999999999999999
202340,0.529,0.47100000000000003,0.627,0.293,0.21,2.54,1.63,2.2,1.63,1.39,4.72,4.2,5.59,2.61,1.87,0.028999999999999998,0.024,0.013000000000000001,0.055999999999999994,0.125
202344,0.64,0.36,0.523,0.4,0.289,2.19,0.76,1.21,1.52,1.18,4.33,2.43,3.54,2.7,1.96,-0.006999999999999999,-0.045,-0.026000000000000002,0.002,-0.008
202347,0.509,0.491,0.6729999999999999,0.29100000000000004,0.23600000000000002,0.6,0.6,0.65,0.5,0.4,1.4,1.35,1.85,0.8,0.65,-0.068,0.107,0.004,0.055,0.017
202348,0.588,0.41200000000000003,0.47100000000000003,0.41200000000000003,0.41200000000000003,1.75,1.25,1.25,1.5,1.5,2.5,1.75,2.0,1.75,1.75,0.195,0.35100000000000003,0.255,0.29,0.23600000000000002
202355,0.875,0.125,0.22899999999999998,0.7090000000000001,0.5479999999999999,4.46,0.57,1.11,3.7,3.15,9.35,1.33,2.44,7.57,5.85,-0.051,0.075,0.08199999999999999,-0.08800000000000001,-0.08900000000000001
202357,0.6759999999999999,0.324,0.44299999999999995,0.496,0.40299999999999997,2.94,0.91,1.3,2.39,2.13,5.76,2.76,3.78,4.22,3.43,-0.002,-0.037000000000000005,-0.031,0.006,0.013999999999999999
202362,0.541,0.45899999999999996,0.621,0.295,0.228,1.71,0.84,1.34,1.02,0.9,2.89,2.45,3.32,1.57,1.22,0.087,-0.015,0.037000000000000005,0.091,0.129
202379,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.257,-0.242,0.0,0.0
202389,0.802,0.198,0.34600000000000003,0.5489999999999999,0.37,2.03,0.45,0.9,1.31,1.03,4.48,1.1,1.93,3.07,2.07,-0.07,0.067,0.10099999999999999,-0.138,-0.114
202391,0.556,0.444,0.444,0.556,0.444,5.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,0.485,-0.11,-0.132,0.42100000000000004,0.37799999999999995
202397,0.591,0.409,0.568,0.326,0.228,2.63,1.27,1.75,1.75,1.31,5.37,3.72,5.16,2.96,2.07,-0.006999999999999999,-0.018000000000000002,-0.033,0.035,0.024
202498,0.5660000000000001,0.434,0.595,0.32799999999999996,0.24600000000000002,1.49,0.78,1.1,0.96,0.82,3.15,2.41,3.31,1.82,1.37,-0.043,-0.037000000000000005,-0.035,-0.043,-0.019
202681,0.648,0.35200000000000004,0.519,0.368,0.27399999999999997,3.31,1.18,1.8,2.2,1.89,6.05,3.29,4.85,3.44,2.56,0.046,-0.008,-0.006999999999999999,0.08199999999999999,0.132
202682,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.397,-0.441,0.0,0.0
202683,0.838,0.162,0.307,0.609,0.45399999999999996,5.51,0.89,1.74,4.1,3.37,10.31,2.0,3.79,7.5,5.59,0.016,0.08199999999999999,0.083,-0.023,-0.018000000000000002
202684,0.736,0.264,0.431,0.475,0.374,4.15,1.09,1.87,2.92,2.55,7.57,2.72,4.43,4.89,3.85,0.037000000000000005,0.036000000000000004,0.045,0.037000000000000005,0.046
202685,0.883,0.11699999999999999,0.249,0.6579999999999999,0.48700000000000004,5.01,0.55,1.28,3.82,3.16,10.38,1.38,2.93,7.74,5.72,-0.040999999999999995,0.047,0.066,-0.076,-0.068
202687,0.8370000000000001,0.163,0.266,0.67,0.5329999999999999,3.39,0.51,0.93,2.78,2.41,6.9,1.34,2.2,5.52,4.39,-0.024,0.013000000000000001,0.042,-0.059000000000000004,-0.062
202689,0.604,0.396,0.585,0.282,0.18,4.01,1.89,2.98,2.13,1.66,8.21,5.38,7.95,3.84,2.45,-0.004,-0.011000000000000001,-0.004,0.001,0.067
202691,0.627,0.373,0.51,0.41100000000000003,0.295,3.12,1.53,2.15,2.23,1.92,6.52,3.88,5.3,4.27,3.07,-0.024,0.035,0.033,-0.038,0.013000000000000001
202692,0.595,0.405,0.542,0.39,0.33,1.42,0.74,1.08,0.95,0.89,2.53,1.73,2.31,1.66,1.4,0.062,0.066,0.09300000000000001,0.018000000000000002,0.027999999999999997
202693,0.675,0.325,0.46299999999999997,0.48100000000000004,0.374,3.56,1.12,1.59,2.89,2.34,6.82,3.29,4.68,4.86,3.78,0.003,-0.024,-0.034,0.024,-0.004
202694,0.6729999999999999,0.327,0.496,0.434,0.321,3.23,0.96,1.48,2.52,2.1,6.06,2.94,4.46,3.9,2.88,0.015,-0.027999999999999997,-0.038,0.07,0.105
202695,0.597,0.40299999999999997,0.522,0.44799999999999995,0.373,2.22,0.67,0.89,1.89,1.44,4.44,3.0,3.89,3.33,2.78,-0.008,-0.142,-0.153,0.01,-0.087
202696,0.821,0.179,0.299,0.623,0.48,6.65,0.93,1.68,5.32,4.4,11.91,2.6,4.33,9.04,6.96,0.035,0.008,0.015,0.02,0.013999999999999999
202697,0.5429999999999999,0.457,0.598,0.391,0.337,2.21,1.14,1.71,1.64,1.64,3.57,3.0,3.93,2.57,2.21,0.11699999999999999,0.018000000000000002,0.064,0.08800000000000001,0.141
202699,0.64,0.36,0.479,0.446,0.344,4.82,1.85,2.47,3.78,3.11,9.01,5.06,6.75,6.28,4.84,0.016,0.006,-0.006999999999999999,0.027999999999999997,0.018000000000000002
202702,0.7,0.3,0.43,0.488,0.415,2.61,0.84,1.26,2.1,1.81,4.68,2.0,2.87,3.26,2.77,0.044000000000000004,0.067,0.073,0.083,0.04
202703,0.664,0.336,0.44,0.506,0.384,3.85,1.35,1.73,3.2,2.69,7.55,3.82,5.0,5.75,4.36,-0.002,-0.008,-0.026000000000000002,-0.009000000000000001,-0.005
202704,0.545,0.455,0.6459999999999999,0.265,0.182,2.58,1.56,2.38,1.44,1.09,4.8,4.0,5.69,2.33,1.6,0.033,0.02,0.042,0.052000000000000005,0.057999999999999996
202705,0.48100000000000004,0.519,0.635,0.28800000000000003,0.212,2.33,1.67,2.0,1.67,1.33,4.17,4.5,5.5,2.5,1.83,0.055,0.019,0.0,0.10300000000000001,0.11199999999999999
202709,0.557,0.44299999999999995,0.615,0.311,0.21600000000000003,2.87,1.49,2.24,1.76,1.32,5.35,4.26,5.91,2.99,2.07,0.042,-0.012,0.003,0.040999999999999995,0.031
202710,0.593,0.40700000000000003,0.536,0.38799999999999996,0.319,3.22,1.49,1.98,2.39,2.15,6.34,4.36,5.73,4.15,3.41,-0.002,-0.016,-0.025,0.01,0.017
202711,0.602,0.39799999999999996,0.585,0.342,0.239,3.0,1.34,1.99,2.06,1.62,5.54,3.67,5.39,3.15,2.2,0.033,0.009000000000000001,-0.002,0.08800000000000001,0.115
202713,0.636,0.364,0.455,0.455,0.182,0.5,0.17,0.17,0.5,0.33,1.17,0.67,0.83,0.83,0.33,-0.111,-0.126,-0.17300000000000001,0.034,0.441
202714,0.581,0.419,0.586,0.322,0.24100000000000002,2.12,1.2,1.73,1.36,1.18,4.02,2.89,4.05,2.23,1.67,0.042,0.065,0.064,0.07,0.10800000000000001
202718,0.614,0.386,0.527,0.364,0.266,1.79,0.91,1.26,1.24,1.09,3.32,2.09,2.85,1.97,1.44,0.035,0.064,0.068,0.071,0.14400000000000002
202720,0.807,0.193,0.263,0.7020000000000001,0.614,3.63,0.63,1.0,3.0,2.5,5.75,1.38,1.88,5.0,4.38,0.11599999999999999,0.077,0.14800000000000002,0.032,-0.047
202722,0.695,0.305,0.428,0.493,0.401,2.16,0.6,0.91,1.72,1.49,4.63,2.03,2.85,3.28,2.67,-0.047,-0.054000000000000006,-0.040999999999999995,-0.040999999999999995,-0.054000000000000006
202732,0.6459999999999999,0.354,0.47700000000000004,0.451,0.32799999999999996,1.53,0.64,0.89,1.13,0.85,2.68,1.47,1.98,1.87,1.36,0.08199999999999999,0.063,0.07400000000000001,0.065,0.023
202734,0.667,0.33299999999999996,0.523,0.374,0.282,3.6,1.29,2.06,2.35,1.91,6.61,3.3,5.18,3.71,2.79,0.042,0.027999999999999997,0.021,0.069,0.069
202738,0.603,0.397,0.574,0.33299999999999996,0.20199999999999999,2.68,1.23,1.71,2.0,1.42,5.48,3.61,5.23,3.03,1.84,-0.015,-0.027999999999999997,-0.055999999999999994,0.09699999999999999,0.156
202779,0.544,0.456,0.5920000000000001,0.32799999999999996,0.22399999999999998,1.27,0.73,0.92,0.85,0.62,2.62,2.19,2.85,1.58,1.08,-0.013000000000000001,-0.002,-0.022000000000000002,-0.018000000000000002,-0.043
202933,0.579,0.42100000000000004,0.579,0.298,0.193,0.87,0.47,0.53,0.53,0.47,2.2,1.6,2.2,1.13,0.73,-0.10099999999999999,-0.037000000000000005,-0.106,-0.091,0.035
203076,0.6970000000000001,0.303,0.447,0.491,0.395,4.92,1.6,2.37,3.83,3.33,11.47,4.99,7.35,8.08,6.49,-0.087,-0.040999999999999995,-0.052000000000000005,-0.096,-0.107
203077,0.6409999999999999,0.359,0.529,0.38799999999999996,0.306,3.43,1.64,2.35,2.27,1.96,6.96,3.91,5.74,4.22,3.32,-0.018000000000000002,0.055,0.031,-0.034,-0.038
203078,0.55,0.45,0.596,0.336,0.266,3.41,1.83,2.54,2.44,2.13,6.37,5.21,6.9,3.89,3.07,0.035,-0.01,-0.006,0.063,0.076
203079,0.653,0.34700000000000003,0.506,0.42200000000000004,0.299,3.79,1.34,2.1,2.79,2.17,6.93,3.69,5.38,4.48,3.17,0.049,-0.009000000000000001,0.008,0.063,0.071
203081,0.601,0.39899999999999997,0.598,0.26899999999999996,0.191,2.81,1.48,2.21,1.49,1.22,6.19,4.11,6.16,2.77,1.97,-0.034,0.002,-0.012,-0.013000000000000001,0.01
203082,0.632,0.368,0.525,0.41200000000000003,0.33299999999999996,2.58,1.0,1.58,1.96,1.71,5.38,3.13,4.46,3.5,2.83,-0.015,-0.054000000000000006,-0.022000000000000002,0.003,-0.001
203083,0.8240000000000001,0.17600000000000002,0.293,0.647,0.507,5.27,0.9,1.49,4.45,3.74,10.41,2.22,3.71,8.17,6.4,-0.022000000000000002,0.049,0.025,-0.027999999999999997,-0.037000000000000005
203084,0.625,0.375,0.519,0.39399999999999996,0.265,3.36,1.38,1.94,2.38,1.87,6.68,4.0,5.55,4.21,2.83,-0.012,-0.008,-0.013999999999999999,-0.008,0.039
203085,0.622,0.37799999999999995,0.5429999999999999,0.355,0.257,3.2,1.35,2.05,2.07,1.65,6.1,3.7,5.32,3.48,2.52,0.019,0.0,0.011000000000000001,0.023,0.028999999999999998
203086,0.737,0.263,0.374,0.556,0.455,1.63,0.44,0.74,1.19,0.93,2.7,0.96,1.37,2.04,1.67,0.076,0.10800000000000001,0.163,0.017,-0.045
203087,0.53,0.47,0.647,0.29600000000000004,0.215,2.34,1.53,1.98,1.68,1.38,4.65,4.13,5.68,2.6,1.89,0.008,0.006999999999999999,-0.023,0.087,0.114
203089,0.836,0.16399999999999998,0.297,0.615,0.513,4.95,0.73,1.29,3.96,3.48,9.93,1.95,3.53,7.31,6.09,-0.018000000000000002,0.018000000000000002,-0.006999999999999999,-0.023,-0.046
203090,0.604,0.396,0.5579999999999999,0.371,0.253,2.03,0.91,1.53,1.16,0.93,4.24,2.78,3.91,2.6,1.78,-0.026000000000000002,-0.037000000000000005,0.016,-0.127,-0.10099999999999999
203095,0.623,0.377,0.514,0.40700000000000003,0.309,3.33,1.3,1.95,2.4,2.02,5.91,3.58,4.88,3.86,2.93,0.054000000000000006,-0.002,0.025,0.055999999999999994,0.071
203101,0.82,0.18,0.317,0.5920000000000001,0.456,2.91,0.6,1.02,2.27,1.82,6.22,1.36,2.4,4.49,3.45,-0.06,0.09300000000000001,0.06,-0.068,-0.096
203104,0.444,0.556,0.63,0.33299999999999996,0.29600000000000004,2.67,2.0,2.33,2.0,2.0,4.0,5.0,5.67,3.0,2.67,0.162,0.052000000000000005,0.047,0.11,0.158
203107,0.59,0.41,0.5429999999999999,0.368,0.295,2.3,0.89,1.36,1.64,1.43,4.37,3.04,4.03,2.73,2.19,0.031,-0.067,-0.035,0.049,0.049
203109,0.61,0.39,0.521,0.409,0.304,2.89,1.46,1.94,2.1,1.79,5.64,3.6,4.81,3.78,2.81,0.006999999999999999,0.042,0.028999999999999998,-0.011000000000000001,0.015
203110,0.677,0.32299999999999995,0.46,0.467,0.371,4.49,1.56,2.24,3.4,2.86,9.54,4.56,6.49,6.59,5.23,-0.044000000000000004,-0.015,-0.025,-0.05,-0.07
203112,0.7340000000000001,0.266,0.433,0.48200000000000004,0.34299999999999997,2.91,0.72,1.34,1.96,1.46,5.52,2.0,3.25,3.63,2.58,0.01,0.006,0.045,-0.03,-0.055999999999999994
203114,0.57,0.43,0.5820000000000001,0.35700000000000004,0.278,3.12,1.85,2.47,2.28,2.0,6.07,4.58,6.2,3.8,2.96,0.006,0.043,0.031,0.031,0.052000000000000005
203115,0.602,0.39799999999999996,0.52,0.40299999999999997,0.311,3.03,1.36,1.88,2.2,1.81,5.59,3.69,4.83,3.74,2.89,0.043,0.005,0.013000000000000001,0.032,0.017
203118,0.649,0.35100000000000003,0.501,0.42,0.3,1.93,0.63,0.95,1.43,1.12,3.7,2.0,2.86,2.39,1.71,0.018000000000000002,-0.047,-0.038,0.039,0.046
203121,0.643,0.35700000000000004,0.51,0.39299999999999996,0.27899999999999997,2.55,1.0,1.43,1.81,1.44,5.15,2.86,4.09,3.15,2.24,-0.013999999999999999,-0.01,-0.021,0.008,0.022000000000000002
203124,0.8079999999999999,0.192,0.355,0.5820000000000001,0.46399999999999997,3.24,0.54,1.13,2.42,2.04,6.68,1.59,2.93,4.82,3.84,-0.039,-0.02,0.013000000000000001,-0.071,-0.09300000000000001
203141,0.708,0.292,0.45799999999999996,0.33299999999999996,0.20800000000000002,1.78,0.56,0.67,0.78,0.78,3.78,1.56,2.44,1.78,1.11,-0.016,-0.012,-0.10300000000000001,-0.12,0.092
203145,0.595,0.405,0.552,0.34299999999999997,0.27,2.75,1.5,2.05,1.78,1.48,5.23,3.56,4.86,3.02,2.38,0.019,0.057999999999999996,0.045,0.022000000000000002,0.003
203186,0.843,0.157,0.318,0.616,0.495,2.03,0.23,0.62,1.49,1.26,4.28,0.79,1.62,3.13,2.51,-0.049,-0.078,0.021,-0.096,-0.127
203200,0.562,0.43799999999999994,0.606,0.325,0.245,3.06,1.75,2.42,2.1,1.71,6.13,4.78,6.61,3.54,2.67,-0.005,-0.004,-0.013000000000000001,0.024,0.02
203210,0.636,0.364,0.535,0.39299999999999996,0.298,2.56,1.22,1.71,1.84,1.56,5.47,3.13,4.6,3.38,2.56,-0.052000000000000005,0.025,-0.004,-0.034,-0.017
203382,0.84,0.16,0.28800000000000003,0.606,0.43,4.04,0.36,0.84,3.17,2.52,8.25,1.57,2.83,5.95,4.22,-0.028999999999999998,-0.133,-0.075,-0.035,-0.021
203457,0.778,0.222,0.396,0.547,0.439,3.04,0.74,1.22,2.3,2.0,6.11,1.74,3.11,4.3,3.44,-0.024,0.066,0.017,-0.042,-0.049
203458,0.845,0.155,0.287,0.6509999999999999,0.531,4.35,0.65,1.23,3.48,3.04,8.67,1.59,2.94,6.68,5.45,-0.023,0.063,0.05,-0.052000000000000005,-0.062
203459,0.677,0.32299999999999995,0.55,0.341,0.22899999999999998,2.68,0.9,1.68,1.49,1.22,5.71,2.73,4.64,2.88,1.93,-0.022000000000000002,-0.038,-0.017,-0.035,0.023
203460,0.589,0.41100000000000003,0.531,0.39799999999999996,0.307,3.35,1.49,1.89,2.76,2.27,6.32,4.41,5.7,4.27,3.3,0.025,-0.027999999999999997,-0.042,0.08199999999999999,0.069
203463,0.562,0.43799999999999994,0.5589999999999999,0.366,0.297,1.96,1.18,1.49,1.42,1.27,3.55,2.76,3.53,2.31,1.87,0.049,0.068,0.049,0.046,0.065
203464,0.5710000000000001,0.429,0.588,0.3,0.22399999999999998,1.09,0.56,0.82,0.67,0.53,2.16,1.62,2.22,1.13,0.84,0.004,0.001,0.009000000000000001,0.039,0.040999999999999995
203468,0.637,0.363,0.5770000000000001,0.289,0.192,3.39,1.46,2.35,1.76,1.39,7.05,4.03,6.39,3.2,2.13,-0.016,-0.003,-0.01,-0.005,0.040999999999999995
203469,0.841,0.159,0.318,0.5820000000000001,0.445,2.73,0.15,0.45,2.09,1.76,5.61,1.06,2.12,3.88,2.97,-0.027000000000000003,-0.204,-0.147,-0.025,-0.017
203471,0.56,0.44,0.617,0.295,0.228,3.24,1.76,2.58,2.0,1.74,5.76,4.53,6.35,3.03,2.35,0.063,0.022000000000000002,0.027000000000000003,0.099,0.121
203473,0.684,0.316,0.46799999999999997,0.466,0.359,3.56,1.15,1.83,2.56,2.07,7.24,3.34,4.95,4.93,3.8,-0.028999999999999998,-0.012,-0.004,-0.049,-0.075
203476,0.758,0.242,0.381,0.545,0.434,3.33,0.73,1.15,2.65,2.23,6.08,1.94,3.05,4.37,3.48,0.033,0.027000000000000003,0.012,0.04,0.024
203477,0.638,0.36200000000000004,0.594,0.297,0.188,2.3,0.75,1.35,1.4,1.05,4.4,2.5,4.1,2.05,1.3,0.024,-0.065,-0.054000000000000006,0.136,0.19699999999999998
203481,0.65,0.35,0.5,0.45,0.45,0.67,0.22,0.33,0.44,0.44,1.44,0.78,1.11,1.0,1.0,-0.12300000000000001,0.052000000000000005,-0.02,-0.16399999999999998,-0.205
203482,0.7559999999999999,0.244,0.38299999999999995,0.534,0.426,3.99,0.8,1.39,3.08,2.57,7.4,2.39,3.75,5.23,4.17,0.026000000000000002,-0.027999999999999997,-0.003,0.026000000000000002,0.001
203484,0.601,0.39899999999999997,0.5529999999999999,0.364,0.28600000000000003,3.17,1.32,1.99,2.1,1.82,5.54,3.68,5.1,3.36,2.64,0.068,-0.006,0.013000000000000001,0.061,0.07
203485,0.512,0.488,0.6829999999999999,0.22,0.122,0.58,0.58,0.75,0.33,0.25,1.75,1.67,2.33,0.75,0.42,-0.151,-0.006,-0.039,-0.11,-0.013999999999999999
203486,0.764,0.23600000000000002,0.373,0.5379999999999999,0.423,3.36,0.88,1.35,2.57,2.17,7.14,2.21,3.49,5.03,3.96,-0.051,0.052000000000000005,0.015,-0.064,-0.079
203487,0.647,0.353,0.5720000000000001,0.349,0.257,1.85,0.79,1.37,1.04,0.85,3.63,1.98,3.21,1.96,1.44,0.006999999999999999,0.038,0.05,-0.031,-0.024
203488,0.693,0.307,0.44,0.503,0.386,3.28,1.15,1.6,2.62,2.21,6.6,2.92,4.19,4.79,3.68,-0.017,0.039,0.013999999999999999,-0.017,-0.016
203489,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.531,-0.337,0.149,0.0,0.0
203490,0.643,0.35700000000000004,0.508,0.442,0.348,3.37,1.3,1.86,2.55,2.16,6.08,3.38,4.8,4.18,3.29,0.048,0.02,0.013000000000000001,0.048,0.037000000000000005
203493,0.575,0.425,0.594,0.32799999999999996,0.245,2.72,1.27,1.82,1.88,1.52,5.0,3.7,5.17,2.85,2.13,0.037000000000000005,-0.026000000000000002,-0.028999999999999998,0.094,0.09
203496,0.622,0.37799999999999995,0.528,0.38299999999999995,0.285,3.85,1.55,2.35,2.72,2.26,7.29,4.44,6.19,4.49,3.35,0.021,-0.015,0.002,0.038,0.05
203497,0.8440000000000001,0.156,0.292,0.602,0.47600000000000003,6.43,0.89,2.0,4.66,3.98,13.61,2.52,4.71,9.71,7.68,-0.048,-0.002,0.053,-0.091,-0.099
203498,0.5770000000000001,0.423,0.5379999999999999,0.385,0.298,1.03,0.38,0.57,0.76,0.7,1.62,1.19,1.51,1.08,0.84,0.15,-0.04,0.009000000000000001,0.159,0.23800000000000002
203499,0.588,0.41200000000000003,0.624,0.27899999999999997,0.204,1.49,0.67,1.06,0.82,0.59,2.71,1.9,2.88,1.29,0.94,0.06,0.002,0.002,0.081,0.027999999999999997
203500,0.72,0.28,0.435,0.484,0.354,5.23,1.59,2.55,3.73,2.96,11.0,4.28,6.65,7.39,5.41,-0.047,0.015,0.006999999999999999,-0.07,-0.077
203501,0.537,0.46299999999999997,0.5760000000000001,0.332,0.255,3.05,1.81,2.25,2.18,1.84,5.74,4.95,6.16,3.54,2.72,0.022000000000000002,-0.002,-0.013999999999999999,0.046,0.057
203503,0.64,0.36,0.547,0.384,0.248,2.81,1.18,1.78,1.95,1.48,5.27,2.97,4.51,3.16,2.04,0.032,0.038,0.023,0.051,0.111
203504,0.5489999999999999,0.451,0.5920000000000001,0.29600000000000004,0.18899999999999997,1.77,1.0,1.37,1.03,0.8,3.66,3.0,3.94,1.97,1.26,-0.004,-0.028999999999999998,-0.024,-0.017,0.035
203505,0.545,0.455,0.818,0.182,0.091,0.67,1.0,1.33,0.33,0.0,2.0,1.67,3.0,0.67,0.33,-0.14,0.252,0.081,-0.098,-0.66
203506,0.528,0.47200000000000003,0.588,0.359,0.293,3.13,1.92,2.37,2.36,2.04,5.93,5.31,6.61,4.04,3.29,0.023,-0.004,-0.018000000000000002,0.023,0.003
203507,0.6679999999999999,0.332,0.43200000000000005,0.491,0.414,3.81,1.38,1.77,3.14,2.78,8.27,4.11,5.35,6.08,5.12,-0.055,-0.03,-0.046,-0.053,-0.076
203512,0.8109999999999999,0.18899999999999997,0.307,0.619,0.5,2.15,0.33,0.65,1.61,1.33,4.3,1.0,1.63,3.28,2.65,-0.006,-0.027999999999999997,0.028999999999999998,-0.061,-0.10099999999999999
203516,0.601,0.39899999999999997,0.583,0.34,0.253,2.11,0.79,1.17,1.56,1.22,4.13,2.74,4.0,2.33,1.74,0.001,-0.078,-0.079,0.09300000000000001,0.076
203518,0.588,0.41200000000000003,0.514,0.419,0.315,1.72,1.1,1.36,1.33,1.15,3.43,2.4,3.0,2.45,1.84,-0.008,0.094,0.078,-0.022000000000000002,0.001
203521,0.589,0.41100000000000003,0.579,0.349,0.258,2.03,0.69,1.14,1.31,1.06,3.42,2.39,3.36,2.03,1.5,0.099,-0.069,-0.027000000000000003,0.078,0.069
203524,0.6890000000000001,0.311,0.446,0.43200000000000005,0.365,2.42,0.67,1.17,1.83,1.67,4.25,1.92,2.75,2.67,2.25,0.06,-0.044000000000000004,0.051,0.10400000000000001,0.094
203526,0.626,0.374,0.527,0.345,0.22699999999999998,1.55,0.55,0.85,0.88,0.68,3.18,1.9,2.68,1.75,1.15,-0.003,-0.065,-0.057,-0.04,-0.008
203530,0.8370000000000001,0.163,0.305,0.606,0.473,2.22,0.36,0.64,1.8,1.58,3.78,0.73,1.38,2.73,2.13,0.061,0.122,0.095,0.075,0.114
203546,0.601,0.39899999999999997,0.585,0.32799999999999996,0.247,1.63,0.59,0.94,1.09,0.93,3.37,2.24,3.29,1.84,1.39,-0.002,-0.1,-0.086,0.049,0.07400000000000001
203580,0.68,0.32,0.48,0.48,0.44,1.0,0.38,0.38,1.0,0.88,2.13,1.0,1.5,1.5,1.38,-0.017,0.027999999999999997,-0.12,0.139,0.08
203585,0.542,0.45799999999999996,0.627,0.313,0.22899999999999998,1.38,1.06,1.5,0.81,0.69,2.81,2.38,3.25,1.63,1.19,0.008,0.09300000000000001,0.08800000000000001,-0.027000000000000003,-0.011000000000000001
203613,0.598,0.402,0.545,0.389,0.324,2.87,1.39,1.94,2.09,1.78,5.35,3.59,4.87,3.48,2.9,0.031,0.02,0.022000000000000002,0.04,0.006
203687,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,-0.46799999999999997,-0.111,-0.282,0.0,0.0
203705,0.643,0.35700000000000004,0.56,0.345,0.226,1.82,0.59,1.06,1.24,0.88,3.18,1.76,2.76,1.71,1.12,0.11199999999999999,-0.024,0.024,0.20800000000000002,0.21899999999999997
203710,0.581,0.419,0.614,0.322,0.24,2.03,1.25,1.61,1.5,1.31,4.31,3.11,4.56,2.39,1.78,-0.033,0.042,-0.018000000000000002,0.065,0.11800000000000001
203894,0.622,0.37799999999999995,0.586,0.267,0.16899999999999998,2.14,0.96,1.56,1.1,0.85,4.4,2.68,4.15,1.89,1.19,0.001,-0.002,0.004,0.034,0.10300000000000001
