,Player,PLAYER_ID,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,TRB,AST,STL,BLK,TOV,PF,PTS
89,Antawn Jamison,1712.0,14.0,21.0,68.0,66.0,39.0,1.0,0.0,54.0,32.0,55.0,6.0,22.0,27.0,2.0,7.0,7.0,11.0,11.0,180.0,352.0,PF,0.3344705882352941,0.4798823529411764,7.4294117647058835,1.5882352941176472,0.9470588235294118,0.3588235294117647,1.5235294117647056,2.388235294117647,18.123529411764707
90,Anthony Avent,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,PF,0.0,0.302,1.5,0.2,0.3,0.3,0.5,1.3,1.7
91,Anthony Bennett,203461.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,41.0,PF,0.25849999999999995,0.4435,2.85,0.4,0.35,0.15000000000000002,0.5499999999999999,1.125,3.975
92,Anthony Brown,1626148.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,SF,0.4256,0.447,2.3600000000000003,0.82,0.32,0.08,0.42,1.0,3.84
93,Anthony Carter,1853.0,18.0,11.0,17.0,26.0,15.0,0.0,0.0,21.0,36.0,25.0,12.0,3.0,8.0,13.0,12.0,8.0,18.0,8.0,32.0,189.0,PG,0.18593333333333328,0.4302,1.8866666666666665,3.3800000000000003,0.7999999999999999,0.20000000000000004,1.5666666666666669,1.666666666666667,4.166666666666666
94,Anthony Davis,203076.0,17.0,7.0,46.0,44.0,65.0,1.0,1.0,99.0,54.0,97.0,13.0,211.0,114.0,94.0,79.0,15.0,259.0,217.0,496.0,2192.0,PF,0.24175,0.534625,10.375,2.2625,1.4,2.3875,1.9375,2.4,23.9625
95,Anthony Goldwire,924.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,PG,0.32472727272727275,0.3627272727272727,0.8181818181818182,1.1,0.3181818181818182,0.0,0.4181818181818182,0.5454545454545455,2.6090909090909093
96,Anthony Grundy,101219.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,SG,0.333,0.609,1.4,0.8,0.6,0.0,0.8,1.2,4.3
97,Anthony Johnson,1533.0,9.0,4.0,13.0,12.0,4.0,0.0,0.0,13.0,12.0,19.0,1.0,8.0,15.0,12.0,6.0,1.0,12.0,13.0,26.0,85.0,PG,0.3232631578947369,0.4226315789473684,1.4578947368421051,2.5052631578947366,0.6263157894736839,0.0947368421052632,0.936842105263158,1.4473684210526314,4.689473684210526
98,Anthony Mason,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,49.0,21.0,10.0,3.0,0.0,1.0,32.0,114.0,193.0,PF,0.3333333333333333,0.48825,8.1,3.75,0.775,0.30000000000000004,1.75,2.55,11.125000000000002
99,Anthony Miller,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,0.0,0.5507500000000001,1.1166666666666667,0.16666666666666666,0.13333333333333333,0.05,0.3,0.6999999999999998,1.2
100,Anthony Morrow,201627.0,4.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,0.0,2.0,0.0,3.0,8.0,SG,0.38361538461538464,0.4696923076923077,1.5846153846153843,0.7307692307692307,0.4692307692307692,0.0846153846153846,0.4923076923076923,1.3230769230769228,7.723076923076923
101,Anthony Parker,1515.0,61.0,77.0,35.0,56.0,15.0,0.0,0.0,22.0,29.0,49.0,9.0,10.0,18.0,21.0,22.0,1.0,33.0,15.0,39.0,61.0,SG,0.35642857142857143,0.4757142857142857,3.185714285714285,2.2285714285714286,0.8857142857142858,0.18571428571428567,1.0285714285714287,1.5714285714285714,8.857142857142858
102,Anthony Peeler,324.0,44.0,64.0,85.0,130.0,59.0,0.0,0.0,95.0,104.0,95.0,35.0,33.0,30.0,27.0,50.0,10.0,47.0,27.0,33.0,210.0,SG,0.3988333333333333,0.4291666666666667,2.4,2.2,0.7999999999999999,0.13333333333333333,1.0,1.7333333333333334,7.75
103,Anthony Randolph,201576.0,5.0,4.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,12.0,77.0,PF,0.14214285714285713,0.4540000000000001,4.0875,0.75,0.5750000000000001,0.8,1.2,1.7125,7.1
104,Anthony Roberson,101194.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PG,0.3482,0.4516,0.8400000000000001,0.5,0.28,0.0,0.34,0.6399999999999999,3.72
105,Anthony Tolliver,201229.0,11.0,16.0,3.0,11.0,4.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,16.0,PF,0.3246842105263158,0.4590555555555554,3.1842105263157894,0.8210526315789475,0.368421052631579,0.2736842105263157,0.636842105263158,1.5157894736842106,5.531578947368421
106,Antoine Carr,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,5.0,7.0,SF,0.0,0.438,1.5,0.3,0.1,0.3,0.4,2.0,3.2
107,Antoine Rigaudeau,2541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SG,0.2,0.233,0.7,0.5,0.3,0.0,0.5,1.0,1.5
108,Antoine Walker,952.0,9.0,3.0,24.0,30.0,18.0,0.0,1.0,6.0,4.0,16.0,0.0,14.0,10.0,1.0,2.0,0.0,2.0,2.0,68.0,223.0,PF,0.31799999999999995,0.4558181818181818,7.363636363636362,3.4818181818181824,1.1090909090909091,0.5454545454545455,2.7363636363636363,2.663636363636364,16.78181818181818
109,Antoine Wright,101120.0,16.0,15.0,13.0,6.0,0.0,0.0,0.0,3.0,7.0,16.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,9.0,94.0,SG,0.2675,0.4395,2.0,0.925,0.375,0.25,0.7000000000000001,1.8,4.6875
110,Antonio Anderson,202079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.333,1.0,0.0,0.0,0.0,1.0,1.0,2.0
111,Antonio Blakeney,1628469.0,21.0,6.0,6.0,7.0,10.0,0.0,0.0,4.0,3.0,9.0,0.0,4.0,1.0,4.0,2.0,4.0,20.0,29.0,30.0,56.0,SG,0.342,0.42200000000000004,1.7999999999999998,0.9,0.30000000000000004,0.15000000000000002,0.6,0.85,7.6
112,Antonio Burks,2766.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,4.0,5.0,8.0,2.0,7.0,1.0,2.0,30.0,PG,0.22,0.4360000000000001,0.55,1.25,0.45,0.0,0.55,0.9,2.5
113,Antonio Daniels,1498.0,2.0,1.0,2.0,3.0,9.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,6.0,7.0,6.0,25.0,PG,0.3016153846153846,0.4929230769230769,1.7538461538461545,3.0307692307692307,0.5692307692307692,0.061538461538461535,0.907692307692308,0.9384615384615386,6.7153846153846155
114,Antonio Davis,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,8.0,1.0,30.0,23.0,18.0,9.0,2.0,29.0,26.0,51.0,181.0,C,0.0,0.4251818181818182,7.509090909090909,1.3272727272727274,0.4727272727272727,0.8090909090909091,1.4909090909090907,2.8181818181818183,9.209090909090909
115,Antonio Harvey,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,0.0,0.4410000000000001,1.55,0.4,0.175,0.6,0.575,1.3250000000000002,1.9
116,Antonio Lang,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,0.0,0.389,0.4,0.20000000000000004,0.3333333333333333,0.06666666666666668,0.16666666666666666,0.7000000000000001,0.6666666666666666
117,Antonio McDyess,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,27.0,4.0,0.0,184.0,34.0,11.0,9.0,0.0,20.0,22.0,134.0,619.0,PF,0.0,0.501,7.061538461538461,1.2461538461538462,0.7384615384615386,0.7846153846153846,1.3923076923076925,2.769230769230769,9.792307692307693
118,Antonis Fotsis,2238.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,PF,0.304,0.4320000000000001,2.2,0.4,0.3,0.4,0.8,0.8,3.9
119,Antonius Cleveland,1628499.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SG,0.4375,0.313,0.775,0.07500000000000001,0.35000000000000003,0.275,0.525,1.375,1.575
120,Archie Goodwin,203462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SG,0.3008333333333333,0.5001666666666668,1.7,1.2333333333333334,0.31666666666666665,0.25,0.9833333333333334,0.8500000000000001,6.400000000000001
121,Armen Gilliam,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,10.0,3.0,1.0,2.0,0.0,21.0,6.0,38.0,35.0,PF,0.0,0.438,4.2,0.8,0.2,0.3,1.1,1.7,6.7
122,Armon Johnson,202356.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,PG,0.361,0.5995,1.2,0.95,0.55,0.0,0.825,0.7250000000000001,3.925
123,Arnett Moultrie,203102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,9.0,2.0,6.0,61.0,PF,0.0,0.5015000000000001,3.0,0.2,0.55,0.25,0.5,1.35,3.35
124,Aron Baynes,203382.0,2.0,3.0,5.0,5.0,9.0,0.0,0.0,1.0,2.0,4.0,0.0,11.0,9.0,4.0,2.0,1.0,31.0,24.0,35.0,167.0,C,0.18133333333333332,0.516125,4.25,0.7749999999999999,0.1875,0.4625,0.8500000000000001,2.2125,5.825
125,Arron Afflalo,201167.0,116.0,97.0,71.0,78.0,20.0,0.0,0.0,72.0,45.0,59.0,16.0,34.0,30.0,15.0,22.0,4.0,24.0,57.0,98.0,369.0,SG,0.374,0.4712307692307692,2.8461538461538463,1.769230769230769,0.4538461538461539,0.16923076923076924,1.1769230769230767,1.9538461538461536,10.992307692307694
126,Art Long,1609.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,SF,0.7223333333333333,0.3136,2.4400000000000004,0.34,0.2,0.38,0.8200000000000001,1.58,2.3600000000000003
127,Arvydas Macijauskas,101178.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,SG,0.25,0.379,0.5,0.3,0.4,0.0,0.4,0.5,2.3
128,Arvydas Sabonis,717.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,16.0,12.0,43.0,5.0,21.0,26.0,7.0,9.0,31.0,33.0,7.0,149.0,334.0,C,0.31166666666666665,0.49200000000000005,5.833333333333332,1.7,0.7333333333333334,0.9333333333333332,1.3,2.2666666666666666,9.333333333333334
129,Austin Croshere,1506.0,4.0,1.0,10.0,7.0,4.0,0.0,0.0,5.0,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,26.0,PF,0.32483333333333336,0.4315,3.7666666666666657,0.9166666666666666,0.275,0.2416666666666667,0.8583333333333334,1.3500000000000003,5.791666666666668
130,Austin Daye,201948.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,SF,0.33083333333333337,0.4285000000000001,2.083333333333333,0.6416666666666667,0.325,0.3,0.5499999999999999,1.3166666666666669,4.175
131,Austin Rivers,203085.0,15.0,7.0,19.0,27.0,10.0,0.0,0.0,3.0,2.0,12.0,1.0,4.0,11.0,3.0,6.0,0.0,7.0,15.0,71.0,217.0,SG,0.33075,0.47,2.075,2.2500000000000004,0.6583333333333333,0.20000000000000007,1.0583333333333331,2.225,8.608333333333333
132,Avery Bradley,202340.0,115.0,116.0,142.0,90.0,57.0,0.0,0.0,46.0,56.0,191.0,28.0,16.0,24.0,60.0,46.0,24.0,221.0,35.0,63.0,699.0,SG,0.3227857142857143,0.4664285714285714,2.85,1.9285714285714288,0.9642857142857144,0.2,1.4642857142857142,2.171428571428572,11.435714285714285
133,Avery Johnson,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,4.0,12.0,50.0,PG,0.04633333333333333,0.4527142857142857,1.0428571428571427,3.5571428571428565,0.5714285714285714,0.1142857142857143,1.0571428571428574,1.1857142857142855,6.457142857142857
134,Awvee Storey,2852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,28.0,SG,0.3096666666666667,0.36933333333333335,1.2,0.3,0.13333333333333333,0.0,0.20000000000000004,0.9333333333333332,2.0333333333333337
135,Axel Toupane,1626253.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,0.227,0.6666666666666666,0.575,0.175,0.275,0.275,0.075,1.6,2.975
136,BJ Armstrong,769.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,5.0,7.0,9.0,5.0,4.0,1.0,5.0,5.0,0.0,6.0,6.0,6.0,9.0,PG,0.448,0.446,1.7,2.9,0.3,0.0,1.5,1.3,7.4
137,BJ Johnson,1629168.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,SF,0.27399999999999997,0.5945,0.8,0.075,0.225,0.0,0.25,0.525,2.6
138,Bam Adebayo,1628389.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,11.0,2.0,7.0,0.0,9.0,58.0,113.0,644.0,C,0.09233333333333334,0.5623333333333335,7.7666666666666675,2.9333333333333336,0.8666666666666667,0.9,1.7666666666666666,2.333333333333333,10.666666666666666
139,Baron Davis,1884.0,2.0,1.0,12.0,9.0,11.0,0.0,1.0,2.0,0.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,8.0,15.0,PG,0.3199999999999999,0.4500588235294117,3.6,7.158823529411767,1.723529411764706,0.4000000000000001,2.735294117647059,2.741176470588235,15.95882352941176
140,Ben Davis,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,PF,0.0,0.333,1.8,0.4,0.2,0.2,0.6,0.4,0.8
141,Ben Gordon,2732.0,111.0,98.0,207.0,257.0,93.0,3.0,0.0,95.0,119.0,247.0,48.0,69.0,73.0,85.0,103.0,47.0,180.0,112.0,157.0,486.0,SG,0.3862727272727273,0.44145454545454543,2.3454545454545457,2.372727272727273,0.6727272727272727,0.14545454545454548,1.981818181818182,2.1818181818181817,13.890909090909092
142,Ben Handlogten,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,58.0,C,0.0,0.528,3.1500000000000004,0.5,0.25,0.2,0.75,2.25,4.25
143,Ben Hansbrough,203162.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,PG,0.261,0.409,0.6,0.8,0.3,0.1,0.6,0.8,2.0
144,Ben McLemore,203463.0,21.0,33.0,52.0,37.0,10.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,SG,0.3682857142857143,0.4821428571428572,2.242857142857143,0.9571428571428572,0.6142857142857141,0.1857142857142857,1.0714285714285714,2.128571428571429,8.285714285714286
145,Ben Simmons,1627732.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,8.0,3.0,0.0,4.0,67.0,232.0,1101.0,PG,0.111,0.5683333333333334,8.233333333333334,8.033333333333333,1.7333333333333334,0.7666666666666666,3.5,2.8000000000000003,16.466666666666665
146,Ben Uzoh,202386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,0.125,0.3845,2.775,2.4250000000000003,0.6749999999999999,0.15000000000000002,0.725,1.2,3.775
147,Ben Wallace,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,94.0,C,0.13358333333333333,0.4626666666666667,9.8,1.413333333333333,1.2733333333333334,1.96,0.9933333333333334,1.8733333333333333,5.6933333333333325
148,Beno Udrih,2757.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,7.0,3.0,0.0,7.0,14.0,1.0,15.0,PG,0.3830526315789473,0.4775263157894737,1.8368421052631576,3.336842105263158,0.5947368421052633,0.06842105263157895,1.363157894736842,1.3894736842105264,7.305263157894737
149,Benoit Benjamin,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,0.0,0.333,0.3,0.0,0.0,0.3,0.0,0.3,0.7
150,Bernard James,203108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,C,0.0,0.4896666666666666,2.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3666666666666667,1.1,2.1666666666666665
151,Bernard Robinson,2774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,0.1175,0.3806,1.7799999999999998,0.76,0.62,0.1,0.6000000000000001,1.2399999999999998,2.96
152,Bill Curley,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,0.3,0.4671666666666667,1.6666666666666667,0.25,0.4166666666666667,0.25,0.7666666666666667,2.1,2.7
153,Bill Wennington,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,C,0.0,0.316,2.7,0.1,0.3,0.3,0.1,1.9,2.0
154,Billy Garrett,1628656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,SG,0.0,0.579,0.8,1.8,0.3,0.3,0.5,0.8,6.5
155,Billy Owens,182.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,23.0,PF,0.27325,0.41675,5.125,1.625,0.5499999999999999,0.3,1.275,2.575,5.675000000000002
156,Billy Thomas,2873.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.239,0.18675,0.54,0.24,0.28,0.02,0.38,0.6599999999999999,1.88
157,Bimbo Coles,902.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,23.0,24.0,10.0,3.0,28.0,35.0,13.0,19.0,0.0,11.0,14.0,24.0,63.0,PG,0.1715,0.4011428571428571,1.3857142857142857,2.2,0.4428571428571428,0.08571428571428573,0.8714285714285713,1.6428571428571428,4.357142857142857
158,Bismack Biyombo,202687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,2.0,3.0,0.0,3.0,13.0,51.0,277.0,C,0.0,0.5306666666666666,6.155555555555555,0.5333333333333333,0.25555555555555554,1.3111111111111111,0.8888888888888888,2.1888888888888887,5.188888888888887
159,Blake Ahearn,201336.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,PG,0.3386666666666667,0.20566666666666664,0.8000000000000002,0.8666666666666667,0.26666666666666666,0.0,0.9666666666666668,1.2333333333333334,3.6666666666666665
160,Blake Griffin,201933.0,25.0,6.0,50.0,24.0,39.0,0.0,0.0,80.0,29.0,138.0,22.0,141.0,33.0,117.0,56.0,29.0,293.0,43.0,474.0,2500.0,PF,0.29816666666666664,0.5066666666666667,8.25,4.65,0.8083333333333335,0.4666666666666667,2.5916666666666663,2.683333333333333,21.166666666666668
161,Bo Outlaw,448.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,1.0,43.0,447.0,PF,0.25,0.5734545454545456,3.7454545454545456,1.1909090909090907,0.6909090909090909,0.8363636363636364,0.9454545454545454,1.9545454545454544,3.8363636363636364
162,Bob Sura,682.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,7.0,2.0,2.0,82.0,SG,0.304375,0.45325,4.2875000000000005,3.7875,0.95,0.175,1.875,2.3000000000000003,9.812499999999998
163,Boban Marjanovic,1626246.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,18.0,63.0,C,0.29175,0.5786666666666667,4.044444444444445,0.6444444444444445,0.2444444444444445,0.3666666666666666,0.8111111111111112,1.2999999999999998,6.4
164,Bobby Brown,201628.0,0.0,0.0,4.0,6.0,6.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,2.0,5.0,22.0,PG,0.3180000000000001,0.42075,0.6875,1.5125000000000002,0.2625,0.0125,0.8125,0.9125,4.425
165,Bobby Jackson,1517.0,12.0,16.0,36.0,26.0,15.0,1.0,1.0,8.0,9.0,26.0,4.0,1.0,3.0,6.0,5.0,0.0,8.0,5.0,28.0,115.0,PG,0.35000000000000003,0.451,2.966666666666667,2.2666666666666666,0.8333333333333331,0.10000000000000002,1.1416666666666668,1.7583333333333335,9.791666666666666
166,Bobby Jones,200784.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,SF,0.2455,0.5032857142857142,1.8285714285714287,0.5285714285714286,0.3857142857142857,0.042857142857142864,0.5714285714285714,1.5571428571428574,3.4
167,Bobby Phills,184.0,7.0,1.0,9.0,10.0,2.0,0.0,0.0,18.0,8.0,13.0,5.0,3.0,1.0,0.0,2.0,2.0,5.0,5.0,9.0,54.0,SG,0.33,0.5,2.5,2.8,1.5,0.3,1.7,2.6,13.6
168,Bobby Portis,1626171.0,14.0,12.0,42.0,39.0,48.0,0.0,0.0,18.0,20.0,26.0,8.0,13.0,43.0,9.0,9.0,8.0,53.0,36.0,115.0,369.0,PF,0.3612857142857143,0.4847142857142857,6.557142857142857,1.242857142857143,0.5714285714285714,0.3428571428571429,1.2,2.185714285714285,11.385714285714286
169,Bobby Simmons,2250.0,32.0,24.0,8.0,6.0,2.0,0.0,0.0,91.0,73.0,43.0,10.0,17.0,17.0,21.0,19.0,5.0,28.0,14.0,20.0,190.0,SF,0.2756,0.4241111111111111,3.06,1.2399999999999998,0.67,0.15,0.86,2.12,6.82
170,Bogdan Bogdanovic,203992.0,30.0,31.0,152.0,108.0,74.0,3.0,0.0,12.0,9.0,106.0,5.0,9.0,21.0,9.0,28.0,8.0,51.0,81.0,86.0,235.0,SG,0.371,0.496,3.2,3.4333333333333336,0.9666666666666668,0.2333333333333333,1.6666666666666667,2.1333333333333333,13.466666666666667
171,Bojan Bogdanovic,202711.0,69.0,70.0,67.0,74.0,38.0,0.0,0.0,8.0,10.0,41.0,2.0,10.0,23.0,5.0,7.0,2.0,14.0,15.0,65.0,362.0,SF,0.386625,0.5122499999999999,3.45,1.4500000000000002,0.5125,0.1,1.6,1.65,14.1625
172,Bonzi Wells,1719.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,48.0,SG,0.2827692307692307,0.4662307692307692,4.523076923076923,1.9692307692307696,1.2615384615384615,0.3461538461538461,2.0,2.5384615384615383,11.492307692307694
173,Bonzie Colson,1629045.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,SF,0.238,0.444,3.8,0.4,0.6,0.1,0.4,0.4,4.9
174,Boris Diaw,2564.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,7.0,3.0,12.0,2.0,15.0,7.0,10.0,8.0,2.0,11.0,6.0,21.0,138.0,PF,0.3385555555555555,0.5291111111111112,4.427777777777779,3.433333333333333,0.6055555555555556,0.4777777777777778,1.8500000000000003,2.155555555555556,8.522222222222222
175,Bracey Wright,101152.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,4.0,2.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,SG,0.3265,0.4455,1.85,0.75,0.3,0.05,0.7000000000000001,0.7000000000000001,6.2
176,Brad Miller,1802.0,4.0,5.0,14.0,6.0,14.0,0.0,0.0,16.0,21.0,21.0,3.0,25.0,37.0,19.0,12.0,1.0,41.0,18.0,71.0,407.0,C,0.3194705882352942,0.4718823529411764,7.170588235294117,2.776470588235294,0.7588235294117647,0.6235294117647059,1.5647058823529412,2.776470588235294,11.252941176470586
